fl,fw,mt,pl,pw,sh,sl,sw,freq,s11,gain
46.884615384615,50.0,4.0,146.23076923077,189.0,88.2,240.0,300.0,0.847,-18.379629336427,9.869427469312079
46.884615384615,50.0,4.0,146.23076923077,199.0,88.2,240.0,300.0,0.838,-22.561668913241,9.72995392196548
46.884615384615,50.0,4.0,146.23076923077,209.0,88.2,240.0,300.0,0.8434,-17.412031406409,9.751132655025547
46.884615384615,50.0,4.0,146.23076923077,219.0,88.2,240.0,300.0,0.8389,-19.110888383114,9.568513324349187
46.884615384615,50.0,4.0,146.23076923077,229.0,88.2,240.0,300.0,0.5176,-18.995844692968,8.284015961446908
46.884615384615,50.0,4.0,146.23076923077,239.0,88.2,240.0,300.0,0.8371,-19.429346893088,9.470291616457754
46.884615384615,50.0,4.0,146.23076923077,249.0,88.2,240.0,300.0,0.5095,-22.119876860114,8.742548422402695
46.884615384615,50.0,4.0,146.23076923077,259.0,88.2,240.0,300.0,0.829,-23.806205570708,9.44146541934313
46.884615384615,50.0,4.0,146.23076923077,139.0,93.1,240.0,300.0,0.856,-25.901314332307,9.6721330190987
46.884615384615,50.0,4.0,146.23076923077,149.0,93.1,240.0,300.0,0.8524,-24.014070387302,9.94788698549276
46.884615384615,50.0,4.0,146.23076923077,159.0,93.1,240.0,300.0,0.8524,-19.789571256358,9.957297656053568
46.884615384615,50.0,4.0,146.23076923077,169.0,93.1,240.0,300.0,0.8479,-18.742152166609,9.942731917699428
46.884615384615,50.0,4.0,146.23076923077,179.0,93.1,240.0,300.0,0.847,-16.858540856003,9.919147186377579
46.884615384615,50.0,4.0,146.23076923077,189.0,93.1,240.0,300.0,0.8443,-16.375755794576,9.792212274370161
46.884615384615,50.0,4.0,146.23076923077,199.0,93.1,240.0,300.0,0.5347,-17.429499190283,7.625109722632946
46.884615384615,50.0,4.0,146.23076923077,209.0,93.1,240.0,300.0,0.5293,-18.958636663292,7.784151359455086
46.884615384615,50.0,4.0,146.23076923077,219.0,93.1,240.0,300.0,0.523,-22.361076939502,8.09119251104673
46.884615384615,50.0,4.0,146.23076923077,229.0,93.1,240.0,300.0,0.5185,-26.46882125771,8.412007356559347
46.884615384615,50.0,4.0,146.23076923077,239.0,93.1,240.0,300.0,0.5131,-30.59068213119,8.670244743971722
46.884615384615,50.0,4.0,146.23076923077,249.0,93.1,240.0,300.0,0.5086,-29.53490156769,8.845289165029204
46.884615384615,50.0,4.0,146.23076923077,259.0,93.1,240.0,300.0,0.5059,-45.669357683437,8.94425439827355
46.884615384615,50.0,4.0,146.23076923077,139.0,98.0,240.0,300.0,0.8506,-28.199700419492,9.51156051908581
46.884615384615,50.0,4.0,146.23076923077,149.0,98.0,240.0,300.0,0.8443,-27.528298383354,9.84071755441244
46.884615384615,50.0,4.0,146.23076923077,159.0,98.0,240.0,300.0,0.8434,-21.692420663231,9.972659037050626
46.884615384615,50.0,4.0,146.23076923077,169.0,98.0,240.0,300.0,0.8398,-20.493213608447,9.947774885512626
46.884615384615,50.0,4.0,146.23076923077,179.0,98.0,240.0,300.0,0.8371,-19.972369822276,9.965844584783888
46.884615384615,50.0,4.0,146.23076923077,189.0,98.0,240.0,300.0,0.8335,-19.249126973711,9.93125459495653
46.884615384615,50.0,4.0,146.23076923077,199.0,98.0,240.0,300.0,0.8335,-17.146281260898,9.92066620673528
46.884615384615,50.0,4.0,146.23076923077,209.0,98.0,240.0,300.0,0.9964,-17.500215419041,7.1280576730646725
46.884615384615,50.0,4.0,146.23076923077,219.0,98.0,240.0,300.0,0.9946,-20.829041897159,7.2376191030005295
46.884615384615,50.0,4.0,146.23076923077,229.0,98.0,240.0,300.0,0.9919,-24.759941305293,7.242450787992357
46.884615384615,50.0,4.0,146.23076923077,239.0,98.0,240.0,300.0,0.9901,-27.132484682198,7.238810951438391
46.884615384615,50.0,4.0,146.23076923077,249.0,98.0,240.0,300.0,0.9883,-30.06466024913,7.217122148887539
46.884615384615,50.0,4.0,146.23076923077,259.0,98.0,240.0,300.0,0.9865,-38.421881347391,7.34406916393296
43.115384615385,50.0,4.0,153.76923076923,139.0,49.0,240.0,300.0,0.8947,-10.959459047513,8.519360613195483
43.115384615385,50.0,4.0,153.76923076923,149.0,49.0,240.0,300.0,0.8911,-11.766701171387,9.0806614120524
43.115384615385,50.0,4.0,153.76923076923,159.0,49.0,240.0,300.0,0.8884,-12.4896211868,8.609483917206996
43.115384615385,50.0,4.0,153.76923076923,169.0,49.0,240.0,300.0,0.8866,-12.404537191457,8.368220177937562
43.115384615385,50.0,4.0,153.76923076923,179.0,49.0,240.0,300.0,0.8839,-11.933035142189,8.254282056290611
43.115384615385,50.0,4.0,153.76923076923,189.0,49.0,240.0,300.0,0.8803,-11.279562174085,8.25707755954115
43.115384615385,50.0,4.0,153.76923076923,199.0,49.0,240.0,300.0,0.8776,-10.647583908736,8.292352536487815
43.115384615385,50.0,4.0,153.76923076923,209.0,49.0,240.0,300.0,0.8749,-10.406479426247,8.381923258451016
43.115384615385,50.0,4.0,153.76923076923,219.0,49.0,240.0,300.0,0.6049,-10.020384100748,6.99079637176457
43.115384615385,50.0,4.0,153.76923076923,229.0,49.0,240.0,300.0,0.5923,-12.927666467122,7.234706184113389
43.115384615385,50.0,4.0,153.76923076923,239.0,49.0,240.0,300.0,0.5815,-17.443879684538,6.859120050569355
43.115384615385,50.0,4.0,153.76923076923,249.0,49.0,240.0,300.0,0.5716,-25.229641633796,5.374167469238479
43.115384615385,50.0,4.0,153.76923076923,259.0,49.0,240.0,300.0,0.5617,-38.938389914427,4.505982449640628
43.115384615385,50.0,4.0,153.76923076923,139.0,53.9,240.0,300.0,0.883,-11.550489819171,8.99116885089089
43.115384615385,50.0,4.0,153.76923076923,149.0,53.9,240.0,300.0,0.8794,-12.135188271002,9.107447395743717
43.115384615385,50.0,4.0,153.76923076923,159.0,53.9,240.0,300.0,0.8767,-12.71335467322,8.885155493362499
43.115384615385,50.0,4.0,153.76923076923,169.0,53.9,240.0,300.0,0.874,-12.992623360561,8.69468513738684
43.115384615385,50.0,4.0,153.76923076923,179.0,53.9,240.0,300.0,0.8722,-12.464217555038,8.656121231799736
43.115384615385,50.0,4.0,153.76923076923,189.0,53.9,240.0,300.0,0.8695,-12.019634365617,8.565965494378865
43.115384615385,50.0,4.0,153.76923076923,199.0,53.9,240.0,300.0,0.8668,-11.596578159716,8.549384293576775
43.115384615385,50.0,4.0,153.76923076923,209.0,53.9,240.0,300.0,0.865,-11.393631283983,8.5865264147638
43.115384615385,50.0,4.0,153.76923076923,219.0,53.9,240.0,300.0,0.5977,-9.0149776383384,7.364440807936792
43.115384615385,50.0,4.0,153.76923076923,229.0,53.9,240.0,300.0,0.5869,-11.310020514425,7.340346755858703
43.115384615385,50.0,4.0,153.76923076923,239.0,53.9,240.0,300.0,0.577,-14.374120994334,6.61344862478562
43.115384615385,50.0,4.0,153.76923076923,249.0,53.9,240.0,300.0,0.5671,-18.468134318096,4.908600086750953
43.115384615385,50.0,4.0,153.76923076923,259.0,53.9,240.0,300.0,0.559,-24.424923770799,4.928788417690711
43.115384615385,50.0,4.0,153.76923076923,139.0,58.8,240.0,300.0,0.8731,-12.402747094493,9.010028505494088
43.115384615385,50.0,4.0,153.76923076923,149.0,58.8,240.0,300.0,0.8695,-12.706397397068,9.32326237048467
43.115384615385,50.0,4.0,153.76923076923,159.0,58.8,240.0,300.0,0.8668,-13.089913684217,8.993470291217909
43.115384615385,50.0,4.0,153.76923076923,169.0,58.8,240.0,300.0,0.8641,-13.273036250667,8.812944382538051
43.115384615385,50.0,4.0,153.76923076923,179.0,58.8,240.0,300.0,0.8641,-13.003109285333,8.798492331220169
43.115384615385,50.0,4.0,153.76923076923,189.0,58.8,240.0,300.0,0.8596,-13.054782648936,8.685159349167776
43.115384615385,50.0,4.0,153.76923076923,199.0,58.8,240.0,300.0,0.8569,-12.498630905786,8.645121607121379
43.115384615385,50.0,4.0,153.76923076923,209.0,58.8,240.0,300.0,0.856,-12.587039883298,8.6378867813112
43.115384615385,50.0,4.0,153.76923076923,219.0,58.8,240.0,300.0,1.0,-10.177385253115,10.106903321579
43.115384615385,50.0,4.0,153.76923076923,229.0,58.8,240.0,300.0,1.0,-13.319161832358,9.9290186138078
43.115384615385,50.0,4.0,153.76923076923,239.0,58.8,240.0,300.0,1.0,-19.666930178416,9.4840935198257
43.115384615385,50.0,4.0,153.76923076923,249.0,58.8,240.0,300.0,0.9982,-29.1189606182,8.746916909785531
43.115384615385,50.0,4.0,153.76923076923,259.0,58.8,240.0,300.0,0.9946,-37.482484882707,7.782586358125223
43.115384615385,50.0,4.0,153.76923076923,139.0,63.7,240.0,300.0,0.865,-13.273066666074,8.9969202672005
43.115384615385,50.0,4.0,153.76923076923,149.0,63.7,240.0,300.0,0.8614,-13.657681869016,9.362032965607149
43.115384615385,50.0,4.0,153.76923076923,159.0,63.7,240.0,300.0,0.8587,-13.979893148776,9.138835567741335
43.115384615385,50.0,4.0,153.76923076923,169.0,63.7,240.0,300.0,0.856,-14.3371495469,8.86623033062626
43.115384615385,50.0,4.0,153.76923076923,179.0,63.7,240.0,300.0,0.8551,-13.611985243206,8.669502880478218
43.115384615385,50.0,4.0,153.76923076923,189.0,63.7,240.0,300.0,0.8515,-14.092026646007,8.584315220028271
43.115384615385,50.0,4.0,153.76923076923,199.0,63.7,240.0,300.0,0.8497,-13.963432048833,8.528016165744932
43.115384615385,50.0,4.0,153.76923076923,209.0,63.7,240.0,300.0,0.8479,-13.924661195811,8.502404717313166
43.115384615385,50.0,4.0,153.76923076923,219.0,63.7,240.0,300.0,0.8461,-13.786969363427,8.48148810448968
43.115384615385,50.0,4.0,153.76923076923,229.0,63.7,240.0,300.0,0.9964,-14.021406922944,9.162540275727224
43.115384615385,50.0,4.0,153.76923076923,239.0,63.7,240.0,300.0,0.9928,-16.748098129697,8.493215071623483
43.115384615385,50.0,4.0,153.76923076923,249.0,63.7,240.0,300.0,0.9892,-19.969696898384,7.6580408934837525
43.115384615385,50.0,4.0,153.76923076923,259.0,63.7,240.0,300.0,0.9856,-26.279291676451,7.713505007693672
43.115384615385,50.0,4.0,153.76923076923,139.0,68.6,240.0,300.0,0.8596,-14.878850288258,8.919990504077225
43.115384615385,50.0,4.0,153.76923076923,149.0,68.6,240.0,300.0,0.8551,-14.751059848194,9.401591242559544
43.115384615385,50.0,4.0,153.76923076923,159.0,68.6,240.0,300.0,0.8515,-14.975234163106,9.275673819605586
43.115384615385,50.0,4.0,153.76923076923,169.0,68.6,240.0,300.0,0.8488,-15.333552648912,8.980363900519889
43.115384615385,50.0,4.0,153.76923076923,179.0,68.6,240.0,300.0,0.8461,-15.354842388884,8.870508896825115
43.115384615385,50.0,4.0,153.76923076923,189.0,68.6,240.0,300.0,0.8461,-15.646208620574,8.721098174868452
43.115384615385,50.0,4.0,153.76923076923,199.0,68.6,240.0,300.0,0.8443,-15.576572720976,8.545675066331317
43.115384615385,50.0,4.0,153.76923076923,209.0,68.6,240.0,300.0,0.8416,-15.437126324696,8.49685157908459
43.115384615385,50.0,4.0,153.76923076923,219.0,68.6,240.0,300.0,0.8398,-15.248049414451,8.45651888958586
43.115384615385,50.0,4.0,153.76923076923,229.0,68.6,240.0,300.0,0.838,-15.058678077436,8.4402829749857
43.115384615385,50.0,4.0,153.76923076923,239.0,68.6,240.0,300.0,0.8362,-15.060044181699,8.48233478266807
43.115384615385,50.0,4.0,153.76923076923,249.0,68.6,240.0,300.0,0.9811,-16.053347302928,7.505431251157065
43.115384615385,50.0,4.0,153.76923076923,259.0,68.6,240.0,300.0,0.9784,-19.008173852167,7.41428505917941
43.115384615385,50.0,4.0,153.76923076923,139.0,73.5,240.0,300.0,0.8524,-15.733803104361,8.894122282268293
43.115384615385,50.0,4.0,153.76923076923,149.0,73.5,240.0,300.0,0.8479,-16.043843047986,9.488618713198642
43.115384615385,50.0,4.0,153.76923076923,159.0,73.5,240.0,300.0,0.8452,-16.275836723934,9.32060079736408
43.115384615385,50.0,4.0,153.76923076923,169.0,73.5,240.0,300.0,0.8425,-16.328874827838,9.132587339572925
43.115384615385,50.0,4.0,153.76923076923,179.0,73.5,240.0,300.0,0.8398,-16.743974681954,9.00412738849506
43.115384615385,50.0,4.0,153.76923076923,189.0,73.5,240.0,300.0,0.8398,-17.133060997539,8.775752192037974
43.115384615385,50.0,4.0,153.76923076923,199.0,73.5,240.0,300.0,0.8371,-17.196795756393,8.724913060458439
43.115384615385,50.0,4.0,153.76923076923,209.0,73.5,240.0,300.0,0.8362,-17.121932680874,8.628413267222221
43.115384615385,50.0,4.0,153.76923076923,219.0,73.5,240.0,300.0,0.8344,-16.999356804853,8.590333744301045
43.115384615385,50.0,4.0,153.76923076923,229.0,73.5,240.0,300.0,0.8218,-13.479655658595,8.396430232054529
43.115384615385,50.0,4.0,153.76923076923,239.0,73.5,240.0,300.0,0.829,-16.48381361089,8.57849497599034
43.115384615385,50.0,4.0,153.76923076923,249.0,73.5,240.0,300.0,0.829,-16.865599467019,8.63176646061195
43.115384615385,50.0,4.0,153.76923076923,259.0,73.5,240.0,300.0,0.8263,-16.827696996165,8.594892714511259
43.115384615385,50.0,4.0,153.76923076923,139.0,78.4,240.0,300.0,0.8461,-18.997065415859,8.992596676652285
43.115384615385,50.0,4.0,153.76923076923,149.0,78.4,240.0,300.0,0.8425,-19.238214961413,9.421614716615977
43.115384615385,50.0,4.0,153.76923076923,159.0,78.4,240.0,300.0,0.8398,-19.791259726557,9.340802988541522
43.115384615385,50.0,4.0,153.76923076923,169.0,78.4,240.0,300.0,0.8371,-20.042930318016,9.182211641583573
43.115384615385,50.0,4.0,153.76923076923,179.0,78.4,240.0,300.0,0.8344,-20.432782862848,9.040258810281209
43.115384615385,50.0,4.0,153.76923076923,189.0,78.4,240.0,300.0,0.8317,-20.650225795279,8.903283425003703
43.115384615385,50.0,4.0,153.76923076923,199.0,78.4,240.0,300.0,0.8299,-20.943970152938,8.805056529114925
43.115384615385,50.0,4.0,153.76923076923,209.0,78.4,240.0,300.0,0.829,-20.715374875403,8.70927002106773
43.115384615385,50.0,4.0,153.76923076923,219.0,78.4,240.0,300.0,0.8272,-20.710656767934,8.647913290582938
43.115384615385,50.0,4.0,153.76923076923,229.0,78.4,240.0,300.0,0.8218,-18.942845496108,8.54083594090244
43.115384615385,50.0,4.0,153.76923076923,239.0,78.4,240.0,300.0,0.8254,-21.0144691767,8.627052778091437
43.115384615385,50.0,4.0,153.76923076923,249.0,78.4,240.0,300.0,0.8227,-20.668730836302,8.523800165845106
43.115384615385,50.0,4.0,153.76923076923,259.0,78.4,240.0,300.0,0.8218,-20.715070250022,8.616114172951876
43.115384615385,50.0,4.0,153.76923076923,139.0,83.3,240.0,300.0,0.8632,-36.588007923346,9.314496518042535
43.115384615385,50.0,4.0,153.76923076923,149.0,83.3,240.0,300.0,0.8551,-27.833741400135,10.012442993826792
43.115384615385,50.0,4.0,153.76923076923,159.0,83.3,240.0,300.0,0.8515,-29.131789277624,9.881302007591456
43.115384615385,50.0,4.0,153.76923076923,169.0,83.3,240.0,300.0,0.8533,-45.618157561328,9.90723007478897
43.115384615385,50.0,4.0,153.76923076923,179.0,83.3,240.0,300.0,0.8497,-43.097010926457,9.803195982286473
43.115384615385,50.0,4.0,153.76923076923,189.0,83.3,240.0,300.0,0.8461,-40.604430264585,9.70278887234945
43.115384615385,50.0,4.0,153.76923076923,199.0,83.3,240.0,300.0,0.8416,-32.497762106665,9.558748162322807
43.115384615385,50.0,4.0,153.76923076923,209.0,83.3,240.0,300.0,0.8371,-28.769350711773,9.424012981968998
43.115384615385,50.0,4.0,153.76923076923,219.0,83.3,240.0,300.0,0.8362,-27.913641478216,9.349251507210848
43.115384615385,50.0,4.0,153.76923076923,229.0,83.3,240.0,300.0,0.8317,-23.116830304446,9.266983642723732
43.115384615385,50.0,4.0,153.76923076923,239.0,83.3,240.0,300.0,0.8335,-27.702394153305,9.309299140479816
43.115384615385,50.0,4.0,153.76923076923,249.0,83.3,240.0,300.0,0.8308,-27.009252361423,9.262818252470609
43.115384615385,50.0,4.0,153.76923076923,259.0,83.3,240.0,300.0,0.8317,-28.035050022046,9.313936115953036
43.115384615385,50.0,4.0,153.76923076923,139.0,88.2,240.0,300.0,0.8614,-40.330580423525,9.694245788738272
43.115384615385,50.0,4.0,153.76923076923,149.0,88.2,240.0,300.0,0.8533,-31.182810457729,10.03064531042204
43.115384615385,50.0,4.0,153.76923076923,159.0,88.2,240.0,300.0,0.8542,-49.84308874427,10.035471542630422
43.115384615385,50.0,4.0,153.76923076923,169.0,88.2,240.0,300.0,0.847,-37.971901733033,9.97383024736229
43.115384615385,50.0,4.0,153.76923076923,179.0,88.2,240.0,300.0,0.847,-39.446194977647,9.93305989613275
43.115384615385,50.0,4.0,153.76923076923,189.0,88.2,240.0,300.0,0.8416,-44.103829755371,9.85115637878641
43.115384615385,50.0,4.0,153.76923076923,199.0,88.2,240.0,300.0,0.8425,-36.29123244264,9.766681327449225
43.115384615385,50.0,4.0,153.76923076923,209.0,88.2,240.0,300.0,0.8398,-47.376065715481,9.764924640028774
43.115384615385,50.0,4.0,153.76923076923,219.0,88.2,240.0,300.0,0.8407,-31.914313700111,9.712184211099139
43.115384615385,50.0,4.0,153.76923076923,229.0,88.2,240.0,300.0,0.8335,-39.817190658804,9.558759753552541
43.115384615385,50.0,4.0,153.76923076923,239.0,88.2,240.0,300.0,0.8353,-46.059707002944,9.647467660952753
43.115384615385,50.0,4.0,153.76923076923,249.0,88.2,240.0,300.0,0.8326,-39.685201111087,9.60359430330024
43.115384615385,50.0,4.0,153.76923076923,259.0,88.2,240.0,300.0,0.8317,-38.767981063242,9.52313490585747
43.115384615385,50.0,4.0,153.76923076923,139.0,93.1,240.0,300.0,0.8533,-30.492679700193,9.779344362311878
43.115384615385,50.0,4.0,153.76923076923,149.0,93.1,240.0,300.0,0.8533,-45.276575456965,10.059491218200664
43.115384615385,50.0,4.0,153.76923076923,159.0,93.1,240.0,300.0,0.8497,-41.884156748089,10.00638536113859
43.115384615385,50.0,4.0,153.76923076923,169.0,93.1,240.0,300.0,0.8461,-30.648434764823,10.03648136124291
43.115384615385,50.0,4.0,153.76923076923,179.0,93.1,240.0,300.0,0.847,-26.915526242021,9.97135520062526
43.115384615385,50.0,4.0,153.76923076923,189.0,93.1,240.0,300.0,0.8434,-27.43969953829,9.885931041261708
43.115384615385,50.0,4.0,153.76923076923,199.0,93.1,240.0,300.0,0.8416,-27.334241819297,9.863460981861529
43.115384615385,50.0,4.0,153.76923076923,209.0,93.1,240.0,300.0,0.8389,-27.460387530105,9.824321214407925
43.115384615385,50.0,4.0,153.76923076923,219.0,93.1,240.0,300.0,0.8371,-28.41851885166,9.784822690606685
43.115384615385,50.0,4.0,153.76923076923,229.0,93.1,240.0,300.0,0.838,-25.266651347534,9.81568964702612
43.115384615385,50.0,4.0,153.76923076923,239.0,93.1,240.0,300.0,0.8344,-29.39722275633,9.742717504906036
43.115384615385,50.0,4.0,153.76923076923,249.0,93.1,240.0,300.0,0.8326,-32.610776983102,9.777219414623712
43.115384615385,50.0,4.0,153.76923076923,259.0,93.1,240.0,300.0,0.8326,-31.034653486922,9.779449653612728
43.115384615385,50.0,4.0,153.76923076923,139.0,98.0,240.0,300.0,0.8479,-28.160474777229,9.946436683629306
43.115384615385,50.0,4.0,153.76923076923,149.0,98.0,240.0,300.0,0.8443,-32.571733003975,9.91925544982814
43.115384615385,50.0,4.0,153.76923076923,159.0,98.0,240.0,300.0,0.8434,-47.313497479842,10.06813106786446
43.115384615385,50.0,4.0,153.76923076923,169.0,98.0,240.0,300.0,0.838,-51.696848706454,9.990161931294839
43.115384615385,50.0,4.0,153.76923076923,179.0,98.0,240.0,300.0,0.838,-33.677602914018,10.020154099666
43.115384615385,50.0,4.0,153.76923076923,189.0,98.0,240.0,300.0,0.8353,-32.900877499228,9.994218141104213
43.115384615385,50.0,4.0,153.76923076923,199.0,98.0,240.0,300.0,0.8326,-32.287786678301,9.9347103002433
43.115384615385,50.0,4.0,153.76923076923,209.0,98.0,240.0,300.0,0.8308,-31.082844092654,9.850802217780144
43.115384615385,50.0,4.0,153.76923076923,219.0,98.0,240.0,300.0,0.8299,-31.391441266222,9.873487074229995
43.115384615385,50.0,4.0,153.76923076923,229.0,98.0,240.0,300.0,0.8272,-29.597893323197,9.8007526390166
43.115384615385,50.0,4.0,153.76923076923,239.0,98.0,240.0,300.0,0.8272,-31.10652625745,9.776600074314521
43.115384615385,50.0,4.0,153.76923076923,249.0,98.0,240.0,300.0,0.8272,-34.592549082814,9.781036921855335
43.115384615385,50.0,4.0,153.76923076923,259.0,98.0,240.0,300.0,0.8263,-33.638584650104,9.764722957238927
39.346153846155,50.0,4.0,161.30769230769,139.0,49.0,240.0,300.0,0.8794,-9.2005629205577,9.623124604104591
39.346153846155,50.0,4.0,161.30769230769,149.0,49.0,240.0,300.0,0.8776,-9.9690487432207,8.720074187638888
39.346153846155,50.0,4.0,161.30769230769,159.0,49.0,240.0,300.0,0.874,-10.588680631685,8.3459243156332
39.346153846155,50.0,4.0,161.30769230769,169.0,49.0,240.0,300.0,0.8713,-10.990833605403,8.203646906678738
39.346153846155,50.0,4.0,161.30769230769,179.0,49.0,240.0,300.0,0.8713,-10.11456410672,8.17794794757298
39.346153846155,50.0,4.0,161.30769230769,189.0,49.0,240.0,300.0,0.8677,-9.7140048274828,8.238621764250093
39.346153846155,50.0,4.0,161.30769230769,199.0,49.0,240.0,300.0,0.8668,-9.0282487549703,8.33099456725674
39.346153846155,50.0,4.0,161.30769230769,209.0,49.0,240.0,300.0,0.8641,-9.1808816308242,8.372227095096942
39.346153846155,50.0,4.0,161.30769230769,219.0,49.0,240.0,300.0,0.6031,-8.7286820326538,6.965562205911245
39.346153846155,50.0,4.0,161.30769230769,229.0,49.0,240.0,300.0,0.5914,-11.152264443852,7.045523455612634
39.346153846155,50.0,4.0,161.30769230769,239.0,49.0,240.0,300.0,0.5797,-14.866283742177,6.414692217849805
39.346153846155,50.0,4.0,161.30769230769,249.0,49.0,240.0,300.0,0.5698,-20.368666870664,4.649281902964281
39.346153846155,50.0,4.0,161.30769230769,259.0,49.0,240.0,300.0,0.5608,-28.061709403696,4.386536095734305
39.346153846155,50.0,4.0,161.30769230769,139.0,53.9,240.0,300.0,0.8722,-9.6016420950875,8.975575623808398
39.346153846155,50.0,4.0,161.30769230769,149.0,53.9,240.0,300.0,0.8686,-10.218077696913,8.9360361194528
39.346153846155,50.0,4.0,161.30769230769,159.0,53.9,240.0,300.0,0.865,-10.513091856488,8.587150399513149
39.346153846155,50.0,4.0,161.30769230769,169.0,53.9,240.0,300.0,0.8632,-10.68180874389,8.526267402023652
39.346153846155,50.0,4.0,161.30769230769,179.0,53.9,240.0,300.0,0.8605,-10.454483161752,8.48571750409847
39.346153846155,50.0,4.0,161.30769230769,189.0,53.9,240.0,300.0,0.8587,-10.376509860342,8.445560882588069
39.346153846155,50.0,4.0,161.30769230769,199.0,53.9,240.0,300.0,0.8578,-9.7096288355355,8.452693049386248
39.346153846155,50.0,4.0,161.30769230769,209.0,53.9,240.0,300.0,0.8542,-9.3712788399136,8.438277359325486
39.346153846155,50.0,4.0,161.30769230769,219.0,53.9,240.0,300.0,0.8515,-9.1576804409866,8.50793832407704
39.346153846155,50.0,4.0,161.30769230769,229.0,53.9,240.0,300.0,1.0,-12.028484609092,10.122805338413
39.346153846155,50.0,4.0,161.30769230769,239.0,53.9,240.0,300.0,1.0,-20.816164128991,9.5642810765825
39.346153846155,50.0,4.0,161.30769230769,249.0,53.9,240.0,300.0,0.9982,-24.487355633402,8.613905785954783
39.346153846155,50.0,4.0,161.30769230769,259.0,53.9,240.0,300.0,0.5572,-19.708959465019,4.753511601251888
39.346153846155,50.0,4.0,161.30769230769,139.0,58.8,240.0,300.0,0.8632,-10.104910938061,8.937735207584444
39.346153846155,50.0,4.0,161.30769230769,149.0,58.8,240.0,300.0,0.8605,-10.512808635511,9.060907472402626
39.346153846155,50.0,4.0,161.30769230769,159.0,58.8,240.0,300.0,0.8578,-10.839958190981,8.762474938254185
39.346153846155,50.0,4.0,161.30769230769,169.0,58.8,240.0,300.0,0.8551,-11.003998097939,8.623408656356386
39.346153846155,50.0,4.0,161.30769230769,179.0,58.8,240.0,300.0,0.8533,-10.909621171353,8.548847285558212
39.346153846155,50.0,4.0,161.30769230769,189.0,58.8,240.0,300.0,0.8497,-10.486616826777,8.46254528291484
39.346153846155,50.0,4.0,161.30769230769,199.0,58.8,240.0,300.0,0.8488,-10.247236241712,8.424925664217456
39.346153846155,50.0,4.0,161.30769230769,209.0,58.8,240.0,300.0,0.847,-10.338367330946,8.36953019952181
39.346153846155,50.0,4.0,161.30769230769,219.0,58.8,240.0,300.0,1.0,-13.157910612907,10.092978416866
39.346153846155,50.0,4.0,161.30769230769,229.0,58.8,240.0,300.0,0.9982,-17.565782691484,9.44587615437274
39.346153846155,50.0,4.0,161.30769230769,239.0,58.8,240.0,300.0,0.9937,-24.050734947563,8.448532635547389
39.346153846155,50.0,4.0,161.30769230769,249.0,58.8,240.0,300.0,0.9892,-39.554664713821,7.718225579359537
39.346153846155,50.0,4.0,161.30769230769,259.0,58.8,240.0,300.0,0.9856,-24.724319936711,7.823868658521143
39.346153846155,50.0,4.0,161.30769230769,139.0,63.7,240.0,300.0,0.8569,-10.867672892592,8.886109533330075
39.346153846155,50.0,4.0,161.30769230769,149.0,63.7,240.0,300.0,0.8533,-11.162974390622,9.188318806075465
39.346153846155,50.0,4.0,161.30769230769,159.0,63.7,240.0,300.0,0.8506,-11.467480263921,8.941486857974759
39.346153846155,50.0,4.0,161.30769230769,169.0,63.7,240.0,300.0,0.8479,-11.611403294004,8.546572017415672
39.346153846155,50.0,4.0,161.30769230769,179.0,63.7,240.0,300.0,0.8461,-11.60332511255,8.405789744805077
39.346153846155,50.0,4.0,161.30769230769,189.0,63.7,240.0,300.0,0.8452,-11.684371429424,8.356863156856548
39.346153846155,50.0,4.0,161.30769230769,199.0,63.7,240.0,300.0,0.8425,-11.488327056806,8.284269897142952
39.346153846155,50.0,4.0,161.30769230769,209.0,63.7,240.0,300.0,0.8407,-11.188497503612,8.253437179813352
39.346153846155,50.0,4.0,161.30769230769,219.0,63.7,240.0,300.0,0.9937,-11.993316627537,9.196232008994969
39.346153846155,50.0,4.0,161.30769230769,229.0,63.7,240.0,300.0,0.9901,-14.620870386679,8.397995575592054
39.346153846155,50.0,4.0,161.30769230769,239.0,63.7,240.0,300.0,0.9856,-18.356768415745,7.642178595113384
39.346153846155,50.0,4.0,161.30769230769,249.0,63.7,240.0,300.0,0.982,-23.150402416747,7.705099088409221
39.346153846155,50.0,4.0,161.30769230769,259.0,63.7,240.0,300.0,0.9784,-33.325870739811,7.604398215108695
39.346153846155,50.0,4.0,161.30769230769,139.0,68.6,240.0,300.0,0.8515,-11.674497203342,8.794193323761066
39.346153846155,50.0,4.0,161.30769230769,149.0,68.6,240.0,300.0,0.8479,-11.931300748524,9.296710523797017
39.346153846155,50.0,4.0,161.30769230769,159.0,68.6,240.0,300.0,0.8443,-12.148957318009,9.057542135592115
39.346153846155,50.0,4.0,161.30769230769,169.0,68.6,240.0,300.0,0.8416,-12.362439542579,8.763519601918281
39.346153846155,50.0,4.0,161.30769230769,179.0,68.6,240.0,300.0,0.8407,-12.398948896555,8.540240172536597
39.346153846155,50.0,4.0,161.30769230769,189.0,68.6,240.0,300.0,0.838,-12.342869349519,8.4078929569856
39.346153846155,50.0,4.0,161.30769230769,199.0,68.6,240.0,300.0,0.8371,-12.534346539357,8.350028435547202
39.346153846155,50.0,4.0,161.30769230769,209.0,68.6,240.0,300.0,0.8353,-12.361900857552,8.293733005170074
