fl,fw,mt,pl,pw,sh,sl,sw,freq,s11,gain
26.2,50.0,4.0,187.6,196.0,74.5,240.0,300.0,0.8146,-8.0959859130972,7.7902857599729245
22.6,50.0,4.0,194.8,196.0,74.5,240.0,300.0,0.8119,-7.4150726495139,7.648487109504883
19.0,50.0,4.0,202.0,196.0,74.5,240.0,300.0,0.9631,-6.8807021814699,9.208305911387779
73.0,50.0,4.0,94.0,204.0,74.5,240.0,300.0,0.9334,-19.372236666938,9.054610543025621
69.4,50.0,4.0,101.2,204.0,74.5,240.0,300.0,0.946,-20.85030468718,8.5845467517476
65.8,50.0,4.0,108.4,204.0,74.5,240.0,300.0,0.5338,-45.88667242723,8.898846256363079
62.2,50.0,4.0,115.6,204.0,74.5,240.0,300.0,0.973,-27.801465651845,7.87602379980301
58.6,50.0,4.0,122.8,204.0,74.5,240.0,300.0,0.9838,-56.165465075293,8.23854490067624
55.0,50.0,4.0,130.0,204.0,74.5,240.0,300.0,0.9937,-21.714982297164,8.223115600051196
51.4,50.0,4.0,137.2,204.0,74.5,240.0,300.0,0.8461,-27.987554959047,8.963417808174723
47.8,50.0,4.0,144.4,204.0,74.5,240.0,300.0,0.8425,-28.121591770577,8.901486655157777
44.2,50.0,4.0,151.6,204.0,74.5,240.0,300.0,0.8371,-18.716337695491,8.71745694766335
40.6,50.0,4.0,158.8,204.0,74.5,240.0,300.0,0.8308,-14.515351906035,8.543424565713536
37.0,50.0,4.0,166.0,204.0,74.5,240.0,300.0,0.8254,-11.927998195535,8.245473257759691
33.4,50.0,4.0,173.2,204.0,74.5,240.0,300.0,0.8191,-10.23975770004,8.073797983837892
29.8,50.0,4.0,180.4,204.0,74.5,240.0,300.0,0.8164,-8.9528787290058,7.961901998440433
26.2,50.0,4.0,187.6,204.0,74.5,240.0,300.0,0.8137,-8.1003465883427,7.827960036089018
22.6,50.0,4.0,194.8,204.0,74.5,240.0,300.0,0.8092,-7.2864097495038,7.702265420463312
19.0,50.0,4.0,202.0,204.0,74.5,240.0,300.0,0.9613,-7.3453205072252,9.304296283902724
73.0,50.0,4.0,94.0,212.0,74.5,240.0,300.0,0.9325,-18.082985041118,9.05517091667995
69.4,50.0,4.0,101.2,212.0,74.5,240.0,300.0,0.9442,-19.776265497871,8.511077541340171
65.8,50.0,4.0,108.4,212.0,74.5,240.0,300.0,0.5284,-53.346428769359,8.798532776651372
62.2,50.0,4.0,115.6,212.0,74.5,240.0,300.0,0.9703,-25.458142885144,7.763828837893442
58.6,50.0,4.0,122.8,212.0,74.5,240.0,300.0,0.9838,-38.249687188631,8.26632480486608
55.0,50.0,4.0,130.0,212.0,74.5,240.0,300.0,0.9928,-24.853308165768,8.34206320969605
51.4,50.0,4.0,137.2,212.0,74.5,240.0,300.0,0.8443,-27.523313841955,8.843341037221137
47.8,50.0,4.0,144.4,212.0,74.5,240.0,300.0,0.8407,-28.527693499382,8.82050871249905
44.2,50.0,4.0,151.6,212.0,74.5,240.0,300.0,0.8353,-18.831284450887,8.674901457912046
40.6,50.0,4.0,158.8,212.0,74.5,240.0,300.0,0.829,-14.502749304355,8.525263321099219
37.0,50.0,4.0,166.0,212.0,74.5,240.0,300.0,0.8236,-11.899366506165,8.269258147660484
33.4,50.0,4.0,173.2,212.0,74.5,240.0,300.0,0.8173,-10.144344764457,8.103634850575036
29.8,50.0,4.0,180.4,212.0,74.5,240.0,300.0,0.8155,-8.8759533525968,8.0036246636623
26.2,50.0,4.0,187.6,212.0,74.5,240.0,300.0,0.964,-8.6928892515804,8.86747400810642
22.6,50.0,4.0,194.8,212.0,74.5,240.0,300.0,0.9604,-8.7708627305746,9.22162426256642
19.0,50.0,4.0,202.0,212.0,74.5,240.0,300.0,0.9559,-8.4857941355,9.490609870783578
73.0,50.0,4.0,94.0,220.0,74.5,240.0,300.0,0.5932,-18.904590650264,8.781379477145045
69.4,50.0,4.0,101.2,220.0,74.5,240.0,300.0,0.9424,-18.599272568598,8.474637438559988
65.8,50.0,4.0,108.4,220.0,74.5,240.0,300.0,0.5257,-32.449587042389,8.575067600261436
62.2,50.0,4.0,115.6,220.0,74.5,240.0,300.0,0.9676,-24.997658432136,7.826547810439064
58.6,50.0,4.0,122.8,220.0,74.5,240.0,300.0,0.982,-30.037169037277,8.247771050226119
55.0,50.0,4.0,130.0,220.0,74.5,240.0,300.0,0.9919,-27.10664599117,8.352596194088603
51.4,50.0,4.0,137.2,220.0,74.5,240.0,300.0,0.8434,-27.88905459557,8.84593976211548
47.8,50.0,4.0,144.4,220.0,74.5,240.0,300.0,0.8398,-27.973461981043,8.79408920880415
44.2,50.0,4.0,151.6,220.0,74.5,240.0,300.0,0.8335,-18.634645415218,8.70867261558333
40.6,50.0,4.0,158.8,220.0,74.5,240.0,300.0,0.8272,-14.363092090192,8.509583328204018
37.0,50.0,4.0,166.0,220.0,74.5,240.0,300.0,0.8227,-11.908012489781,8.318798777881169
33.4,50.0,4.0,173.2,220.0,74.5,240.0,300.0,0.8173,-10.054525869694,8.1981027579858
29.8,50.0,4.0,180.4,220.0,74.5,240.0,300.0,0.8155,-8.9040248066498,8.07761115810119
26.2,50.0,4.0,187.6,220.0,74.5,240.0,300.0,0.9604,-10.097785809941,9.059863093108236
22.6,50.0,4.0,194.8,220.0,74.5,240.0,300.0,0.9559,-10.184730509406,9.399845376256346
19.0,50.0,4.0,202.0,220.0,74.5,240.0,300.0,0.9514,-10.302764213318,9.688088401506345
73.0,50.0,4.0,94.0,228.0,74.5,240.0,300.0,0.5896,-20.211234356894,8.760772418431504
69.4,50.0,4.0,101.2,228.0,74.5,240.0,300.0,0.5842,-18.996213524181,8.649760817057532
65.8,50.0,4.0,108.4,228.0,74.5,240.0,300.0,0.5221,-27.284087886078,8.322790589137446
62.2,50.0,4.0,115.6,228.0,74.5,240.0,300.0,0.9658,-23.779078027997,7.9272353080830325
58.6,50.0,4.0,122.8,228.0,74.5,240.0,300.0,0.9811,-30.307756272984,8.2620165542967
55.0,50.0,4.0,130.0,228.0,74.5,240.0,300.0,0.9919,-29.310526446835,8.438922081966355
51.4,50.0,4.0,137.2,228.0,74.5,240.0,300.0,0.8434,-26.985118803135,8.764749532735854
47.8,50.0,4.0,144.4,228.0,74.5,240.0,300.0,0.838,-27.945178477826,8.75628066302844
44.2,50.0,4.0,151.6,228.0,74.5,240.0,300.0,0.8326,-18.689172885499,8.662948437093087
40.6,50.0,4.0,158.8,228.0,74.5,240.0,300.0,0.8263,-14.270611289737,8.514329961475989
37.0,50.0,4.0,166.0,228.0,74.5,240.0,300.0,0.82,-11.804410367777,8.382161736217
33.4,50.0,4.0,173.2,228.0,74.5,240.0,300.0,0.9649,-11.521207652979,8.608847119729171
29.8,50.0,4.0,180.4,228.0,74.5,240.0,300.0,0.9604,-12.201819376783,9.017346564130488
26.2,50.0,4.0,187.6,228.0,74.5,240.0,300.0,0.955,-12.285159082567,9.386361618973101
22.6,50.0,4.0,194.8,228.0,74.5,240.0,300.0,0.9514,-12.541267984898,9.56512427030083
19.0,50.0,4.0,202.0,228.0,74.5,240.0,300.0,0.9469,-12.44235452014,9.696780544827417
73.0,50.0,4.0,94.0,236.0,74.5,240.0,300.0,0.586,-21.246338675604,8.60823038173162
69.4,50.0,4.0,101.2,236.0,74.5,240.0,300.0,0.5788,-20.929161860537,8.443683863087152
65.8,50.0,4.0,108.4,236.0,74.5,240.0,300.0,0.5185,-25.359155766549,8.229295228853415
62.2,50.0,4.0,115.6,236.0,74.5,240.0,300.0,0.5095,-24.99323483174,8.129887620366866
58.6,50.0,4.0,122.8,236.0,74.5,240.0,300.0,0.9802,-37.656183550693,8.259280219076834
55.0,50.0,4.0,130.0,236.0,74.5,240.0,300.0,0.991,-35.873219691607,8.475513696632479
51.4,50.0,4.0,137.2,236.0,74.5,240.0,300.0,0.8425,-27.667585862172,8.770051668861575
47.8,50.0,4.0,144.4,236.0,74.5,240.0,300.0,0.8371,-27.88354753327,8.776317812750618
44.2,50.0,4.0,151.6,236.0,74.5,240.0,300.0,0.8317,-18.43243300068,8.663954287855088
40.6,50.0,4.0,158.8,236.0,74.5,240.0,300.0,0.8254,-14.219311757891,8.570298085768828
37.0,50.0,4.0,166.0,236.0,74.5,240.0,300.0,0.9667,-12.67737230884,8.304326189245293
33.4,50.0,4.0,173.2,236.0,74.5,240.0,300.0,0.9622,-13.306364338696,8.72412590806281
29.8,50.0,4.0,180.4,236.0,74.5,240.0,300.0,0.9568,-13.904281920017,9.151272309557664
26.2,50.0,4.0,187.6,236.0,74.5,240.0,300.0,0.9514,-16.246204462398,9.548571820823199
22.6,50.0,4.0,194.8,236.0,74.5,240.0,300.0,0.9478,-15.495563921666,9.727941989762275
19.0,50.0,4.0,202.0,236.0,74.5,240.0,300.0,0.9415,-15.682760850562,9.902673511209285
73.0,50.0,4.0,94.0,244.0,74.5,240.0,300.0,0.5815,-22.377211007531,8.516060341162104
69.4,50.0,4.0,101.2,244.0,74.5,240.0,300.0,0.5752,-22.553028369072,8.386920476243972
65.8,50.0,4.0,108.4,244.0,74.5,240.0,300.0,0.5149,-22.300916011515,8.267694024756869
62.2,50.0,4.0,115.6,244.0,74.5,240.0,300.0,0.5077,-27.637360818383,8.270227521084358
58.6,50.0,4.0,122.8,244.0,74.5,240.0,300.0,0.9784,-29.004625366604,8.266487537193637
55.0,50.0,4.0,130.0,244.0,74.5,240.0,300.0,0.9901,-43.451684667748,8.522305729418937
51.4,50.0,4.0,137.2,244.0,74.5,240.0,300.0,0.8407,-28.236552816802,8.759634246493462
47.8,50.0,4.0,144.4,244.0,74.5,240.0,300.0,0.8353,-27.158691407216,8.759243909255918
44.2,50.0,4.0,151.6,244.0,74.5,240.0,300.0,0.8299,-18.742274608104,8.66604252032341
40.6,50.0,4.0,158.8,244.0,74.5,240.0,300.0,0.8236,-14.158552611843,8.56175324485373
37.0,50.0,4.0,166.0,244.0,74.5,240.0,300.0,0.8164,-12.011993995032,8.4382659583079
33.4,50.0,4.0,173.2,244.0,74.5,240.0,300.0,0.9586,-16.168955676501,8.991522221132882
29.8,50.0,4.0,180.4,244.0,74.5,240.0,300.0,0.9532,-16.8349265699,9.332573124514871
26.2,50.0,4.0,187.6,244.0,74.5,240.0,300.0,0.9478,-19.166865709899,9.7824736470729
22.6,50.0,4.0,194.8,244.0,74.5,240.0,300.0,0.9424,-22.922121520234,9.971580109016324
19.0,50.0,4.0,202.0,244.0,74.5,240.0,300.0,0.937,-21.372910612151,10.03757045589122
73.0,50.0,4.0,94.0,252.0,74.5,240.0,300.0,0.577,-22.670622072343,8.51649703798968
69.4,50.0,4.0,101.2,252.0,74.5,240.0,300.0,0.5707,-24.796192756999,8.414105689609723
65.8,50.0,4.0,108.4,252.0,74.5,240.0,300.0,0.5653,-22.810448799825,8.271104461820958
62.2,50.0,4.0,115.6,252.0,74.5,240.0,300.0,0.5041,-34.41752703713,8.366677014331774
58.6,50.0,4.0,122.8,252.0,74.5,240.0,300.0,0.9775,-31.626270409819,8.2142819461304
55.0,50.0,4.0,130.0,252.0,74.5,240.0,300.0,0.991,-42.494185728259,8.70505864525532
51.4,50.0,4.0,137.2,252.0,74.5,240.0,300.0,0.8389,-27.360595765179,8.738816818201185
47.8,50.0,4.0,144.4,252.0,74.5,240.0,300.0,0.8344,-28.202478120799,8.767800600064785
44.2,50.0,4.0,151.6,252.0,74.5,240.0,300.0,0.8281,-18.074574915565,8.664754699087876
40.6,50.0,4.0,158.8,252.0,74.5,240.0,300.0,0.9676,-15.050308983304,8.107429582998208
37.0,50.0,4.0,166.0,252.0,74.5,240.0,300.0,0.9622,-16.820797630702,8.55687934991123
33.4,50.0,4.0,173.2,252.0,74.5,240.0,300.0,0.9559,-18.119294871881,9.067792638970088
29.8,50.0,4.0,180.4,252.0,74.5,240.0,300.0,0.9505,-21.350842187935,9.518854007173186
26.2,50.0,4.0,187.6,252.0,74.5,240.0,300.0,0.9451,-22.637890028718,9.745343684561316
22.6,50.0,4.0,194.8,252.0,74.5,240.0,300.0,0.9388,-26.682671252216,9.96809637316684
19.0,50.0,4.0,202.0,252.0,74.5,240.0,300.0,0.9334,-29.013209670121,9.95367728412495
73.0,50.0,4.0,94.0,260.0,74.5,240.0,300.0,0.5743,-23.395266942681,8.428709387139287
69.4,50.0,4.0,101.2,260.0,74.5,240.0,300.0,0.568,-25.559523397673,8.40058628117166
65.8,50.0,4.0,108.4,260.0,74.5,240.0,300.0,0.5617,-24.547755281341,8.291500371171825
62.2,50.0,4.0,115.6,260.0,74.5,240.0,300.0,0.5032,-48.036829666286,8.509784671819911
58.6,50.0,4.0,122.8,260.0,74.5,240.0,300.0,0.9775,-27.531201927909,8.272148917692576
55.0,50.0,4.0,130.0,260.0,74.5,240.0,300.0,0.9892,-34.311850494184,8.780035368467036
51.4,50.0,4.0,137.2,260.0,74.5,240.0,300.0,0.838,-27.103805372937,8.76942201927226
47.8,50.0,4.0,144.4,260.0,74.5,240.0,300.0,0.8335,-28.15597118548,8.797431759971087
44.2,50.0,4.0,151.6,260.0,74.5,240.0,300.0,0.8272,-18.253315661739,8.75178479611606
40.6,50.0,4.0,158.8,260.0,74.5,240.0,300.0,0.9649,-16.002635066438,8.234247125401291
37.0,50.0,4.0,166.0,260.0,74.5,240.0,300.0,0.9595,-19.083166450282,8.752260598715875
33.4,50.0,4.0,173.2,260.0,74.5,240.0,300.0,0.9532,-21.479118485879,9.261025580502007
29.8,50.0,4.0,180.4,260.0,74.5,240.0,300.0,0.9478,-27.929743534533,9.621347964909063
26.2,50.0,4.0,187.6,260.0,74.5,240.0,300.0,0.9415,-26.51349212982,9.76026758155546
22.6,50.0,4.0,194.8,260.0,74.5,240.0,300.0,0.9361,-42.955610827516,9.975622434980556
19.0,50.0,4.0,202.0,260.0,74.5,240.0,300.0,0.9307,-36.364729099366,9.661345452927504
73.0,50.0,4.0,94.0,140.0,80.625,240.0,300.0,0.5959,-20.162005562927,9.240374345792093
69.4,50.0,4.0,101.2,140.0,80.625,240.0,300.0,0.5815,-30.369465683255,9.08313696699417
65.8,50.0,4.0,108.4,140.0,80.625,240.0,300.0,0.5707,-26.566430901574,8.982027509656168
62.2,50.0,4.0,115.6,140.0,80.625,240.0,300.0,0.5617,-19.001354725742,8.844395688299313
58.6,50.0,4.0,122.8,140.0,80.625,240.0,300.0,0.5536,-13.543226970778,8.861335175042433
55.0,50.0,4.0,130.0,140.0,80.625,240.0,300.0,0.8614,-15.971213288063,9.300494139753475
51.4,50.0,4.0,137.2,140.0,80.625,240.0,300.0,0.8578,-20.918558860042,9.524984784982227
47.8,50.0,4.0,144.4,140.0,80.625,240.0,300.0,0.8542,-36.155055428358,9.643220105339733
44.2,50.0,4.0,151.6,140.0,80.625,240.0,300.0,0.8515,-24.086103301132,9.698021328459117
40.6,50.0,4.0,158.8,140.0,80.625,240.0,300.0,0.8479,-17.576786497919,9.660572034952676
37.0,50.0,4.0,166.0,140.0,80.625,240.0,300.0,0.8452,-14.434147612489,9.6701701620858
33.4,50.0,4.0,173.2,140.0,80.625,240.0,300.0,0.8434,-11.996384028118,9.514222210871628
29.8,50.0,4.0,180.4,140.0,80.625,240.0,300.0,0.8407,-10.35173594802,9.416633850824132
26.2,50.0,4.0,187.6,140.0,80.625,240.0,300.0,0.847,-9.9803705133802,9.4549139994625
22.6,50.0,4.0,194.8,140.0,80.625,240.0,300.0,0.8461,-8.9630768916318,9.308623159744265
19.0,50.0,4.0,202.0,140.0,80.625,240.0,300.0,0.8425,-7.9803105686702,9.175211378950426
73.0,50.0,4.0,94.0,148.0,80.625,240.0,300.0,0.9253,-19.485404853481,8.572024573613255
69.4,50.0,4.0,101.2,148.0,80.625,240.0,300.0,0.577,-29.203766034286,9.05360867068092
65.8,50.0,4.0,108.4,148.0,80.625,240.0,300.0,0.5653,-28.874037612417,8.931790322512507
62.2,50.0,4.0,115.6,148.0,80.625,240.0,300.0,0.5572,-18.097261238452,8.895912171481237
58.6,50.0,4.0,122.8,148.0,80.625,240.0,300.0,0.5482,-13.612321056893,8.838530762472216
55.0,50.0,4.0,130.0,148.0,80.625,240.0,300.0,0.8578,-14.983863978597,9.326805261457944
51.4,50.0,4.0,137.2,148.0,80.625,240.0,300.0,0.8542,-20.007689971976,9.529324363875979
47.8,50.0,4.0,144.4,148.0,80.625,240.0,300.0,0.8515,-33.890822121762,9.625788802268067
44.2,50.0,4.0,151.6,148.0,80.625,240.0,300.0,0.8479,-25.272993926998,9.649866489832558
40.6,50.0,4.0,158.8,148.0,80.625,240.0,300.0,0.8452,-17.844149201922,9.646061047189017
37.0,50.0,4.0,166.0,148.0,80.625,240.0,300.0,0.8416,-14.199134878671,9.510475645172953
33.4,50.0,4.0,173.2,148.0,80.625,240.0,300.0,0.8389,-12.043982284694,9.336706546885072
29.8,50.0,4.0,180.4,148.0,80.625,240.0,300.0,0.8371,-10.493748535746,9.215947846251122
26.2,50.0,4.0,187.6,148.0,80.625,240.0,300.0,0.8371,-9.6212335672143,9.092461353940198
22.6,50.0,4.0,194.8,148.0,80.625,240.0,300.0,0.8353,-8.6031863550922,9.0147517467383
19.0,50.0,4.0,202.0,148.0,80.625,240.0,300.0,0.8353,-8.0237342496675,8.878171688958105
73.0,50.0,4.0,94.0,156.0,80.625,240.0,300.0,0.9253,-23.312785665566,8.465124076926855
69.4,50.0,4.0,101.2,156.0,80.625,240.0,300.0,0.5716,-26.516667658947,9.058201031008432
65.8,50.0,4.0,108.4,156.0,80.625,240.0,300.0,0.5617,-28.939413540205,8.957465028641028
62.2,50.0,4.0,115.6,156.0,80.625,240.0,300.0,0.5518,-18.947913408074,8.786991556378954
58.6,50.0,4.0,122.8,156.0,80.625,240.0,300.0,0.5428,-13.96531280499,8.74044047227104
55.0,50.0,4.0,130.0,156.0,80.625,240.0,300.0,0.8542,-14.527140265814,9.25165027836466
51.4,50.0,4.0,137.2,156.0,80.625,240.0,300.0,0.8515,-19.437448005348,9.500560096418992
47.8,50.0,4.0,144.4,156.0,80.625,240.0,300.0,0.8479,-31.359198530084,9.612700485871567
44.2,50.0,4.0,151.6,156.0,80.625,240.0,300.0,0.8452,-25.223214542986,9.59988545416807
40.6,50.0,4.0,158.8,156.0,80.625,240.0,300.0,0.8416,-18.132584121293,9.44577521497874
37.0,50.0,4.0,166.0,156.0,80.625,240.0,300.0,0.8389,-14.335522810087,9.343805754337243
33.4,50.0,4.0,173.2,156.0,80.625,240.0,300.0,0.8362,-12.079414756612,9.20675850881659
29.8,50.0,4.0,180.4,156.0,80.625,240.0,300.0,0.8344,-10.580334482193,9.08543857280978
26.2,50.0,4.0,187.6,156.0,80.625,240.0,300.0,0.8335,-9.5891568746401,8.866173035830936
22.6,50.0,4.0,194.8,156.0,80.625,240.0,300.0,0.8308,-8.5815028725918,8.788797235874597
19.0,50.0,4.0,202.0,156.0,80.625,240.0,300.0,0.8326,-8.0615268418002,8.68858893883733
73.0,50.0,4.0,94.0,164.0,80.625,240.0,300.0,0.9262,-26.747246582876,8.336169215371385
69.4,50.0,4.0,101.2,164.0,80.625,240.0,300.0,0.5698,-24.624202798331,9.047611031784093
65.8,50.0,4.0,108.4,164.0,80.625,240.0,300.0,0.5563,-30.867050138059,8.926234856220521
62.2,50.0,4.0,115.6,164.0,80.625,240.0,300.0,0.5473,-18.872004796806,8.873757466508017
58.6,50.0,4.0,122.8,164.0,80.625,240.0,300.0,0.5383,-13.916633338998,8.768742169388085
55.0,50.0,4.0,130.0,164.0,80.625,240.0,300.0,0.8515,-13.961937586983,9.210116599631125
51.4,50.0,4.0,137.2,164.0,80.625,240.0,300.0,0.8479,-18.919514673251,9.426765547280663
47.8,50.0,4.0,144.4,164.0,80.625,240.0,300.0,0.8461,-29.048720393053,9.531541937764771
44.2,50.0,4.0,151.6,164.0,80.625,240.0,300.0,0.8425,-25.727295379282,9.502689756331652
40.6,50.0,4.0,158.8,164.0,80.625,240.0,300.0,0.8398,-18.192125269844,9.338059532973986
37.0,50.0,4.0,166.0,164.0,80.625,240.0,300.0,0.8362,-14.652759070074,9.196997479460219
33.4,50.0,4.0,173.2,164.0,80.625,240.0,300.0,0.8344,-12.136267870087,9.077489452934373
29.8,50.0,4.0,180.4,164.0,80.625,240.0,300.0,0.8317,-10.787907258844,8.894993174266217
26.2,50.0,4.0,187.6,164.0,80.625,240.0,300.0,0.8308,-9.5773490339944,8.778309318062744
22.6,50.0,4.0,194.8,164.0,80.625,240.0,300.0,0.829,-8.7231228540073,8.63634457234496
19.0,50.0,4.0,202.0,164.0,80.625,240.0,300.0,0.8281,-8.1387062198118,8.480194434638152
73.0,50.0,4.0,94.0,172.0,80.625,240.0,300.0,0.9262,-31.778643570105,8.306609593028039
69.4,50.0,4.0,101.2,172.0,80.625,240.0,300.0,0.5635,-23.622958977111,9.03587890077422
65.8,50.0,4.0,108.4,172.0,80.625,240.0,300.0,0.5518,-35.595186247511,8.907685293050337
62.2,50.0,4.0,115.6,172.0,80.625,240.0,300.0,0.5419,-19.228004601271,8.827428854535802
58.6,50.0,4.0,122.8,172.0,80.625,240.0,300.0,0.5338,-14.309511670207,8.74284415144974
55.0,50.0,4.0,130.0,172.0,80.625,240.0,300.0,0.8479,-13.746707838419,9.181158272894278
51.4,50.0,4.0,137.2,172.0,80.625,240.0,300.0,0.8461,-18.409987587245,9.373256452213662
47.8,50.0,4.0,144.4,172.0,80.625,240.0,300.0,0.8434,-28.410609048391,9.433604611963553
44.2,50.0,4.0,151.6,172.0,80.625,240.0,300.0,0.8407,-26.476631937254,9.410362055384295
40.6,50.0,4.0,158.8,172.0,80.625,240.0,300.0,0.8371,-18.41513484251,9.302218222189863
37.0,50.0,4.0,166.0,172.0,80.625,240.0,300.0,0.8344,-14.648982625156,9.116141927386181
33.4,50.0,4.0,173.2,172.0,80.625,240.0,300.0,0.8317,-12.504307601512,8.902390861950972
29.8,50.0,4.0,180.4,172.0,80.625,240.0,300.0,0.8308,-10.897409288539,8.78450169739316
26.2,50.0,4.0,187.6,172.0,80.625,240.0,300.0,0.8272,-9.6709581506371,8.592296617677786
22.6,50.0,4.0,194.8,172.0,80.625,240.0,300.0,0.8254,-8.7649064615547,8.4259898518914
19.0,50.0,4.0,202.0,172.0,80.625,240.0,300.0,0.829,-8.3491552534728,8.45449107895038
73.0,50.0,4.0,94.0,180.0,80.625,240.0,300.0,0.9253,-43.785385743136,8.254576384931331
69.4,50.0,4.0,101.2,180.0,80.625,240.0,300.0,0.9406,-23.902968597329,7.950718579333161
65.8,50.0,4.0,108.4,180.0,80.625,240.0,300.0,0.5482,-41.192948015387,8.907052072382886
62.2,50.0,4.0,115.6,180.0,80.625,240.0,300.0,0.5383,-20.629445367388,8.756389039977336
58.6,50.0,4.0,122.8,180.0,80.625,240.0,300.0,0.9802,-14.075666341648,7.42877421761991
55.0,50.0,4.0,130.0,180.0,80.625,240.0,300.0,0.847,-13.546963278329,9.09344282147817
51.4,50.0,4.0,137.2,180.0,80.625,240.0,300.0,0.8443,-18.41721515446,9.276048422861965
47.8,50.0,4.0,144.4,180.0,80.625,240.0,300.0,0.8407,-28.602590592354,9.35116803307213
44.2,50.0,4.0,151.6,180.0,80.625,240.0,300.0,0.8425,-31.607183084167,9.355597085710452
40.6,50.0,4.0,158.8,180.0,80.625,240.0,300.0,0.8362,-18.672501569914,9.16474417306832
37.0,50.0,4.0,166.0,180.0,80.625,240.0,300.0,0.8308,-14.813067101504,8.980413264131537
33.4,50.0,4.0,173.2,180.0,80.625,240.0,300.0,0.8299,-12.607691493119,8.807240739100868
29.8,50.0,4.0,180.4,180.0,80.625,240.0,300.0,0.8281,-11.029887037818,8.689014137820612
26.2,50.0,4.0,187.6,180.0,80.625,240.0,300.0,0.8236,-9.5896039178719,8.450048028772857
22.6,50.0,4.0,194.8,180.0,80.625,240.0,300.0,0.8236,-8.8016215017852,8.35517002972344
19.0,50.0,4.0,202.0,180.0,80.625,240.0,300.0,0.8227,-8.2637522586535,8.255077770114179
73.0,50.0,4.0,94.0,188.0,80.625,240.0,300.0,0.9253,-37.157478908151,8.265815992788129
69.4,50.0,4.0,101.2,188.0,80.625,240.0,300.0,0.9379,-29.708582893983,7.936595789244203
65.8,50.0,4.0,108.4,188.0,80.625,240.0,300.0,0.5437,-52.257336576237,8.893155619624554
62.2,50.0,4.0,115.6,188.0,80.625,240.0,300.0,0.5347,-20.386444775689,8.786588659881142
58.6,50.0,4.0,122.8,188.0,80.625,240.0,300.0,0.9757,-15.80920451119,7.2277742623890555
55.0,50.0,4.0,130.0,188.0,80.625,240.0,300.0,0.8452,-13.284885083116,8.991600091698068
51.4,50.0,4.0,137.2,188.0,80.625,240.0,300.0,0.8425,-17.61130367181,9.246943573928275
47.8,50.0,4.0,144.4,188.0,80.625,240.0,300.0,0.8389,-27.629972223969,9.276446520624512
44.2,50.0,4.0,151.6,188.0,80.625,240.0,300.0,0.8371,-27.031142815375,9.143974326472964
40.6,50.0,4.0,158.8,188.0,80.625,240.0,300.0,0.8335,-19.205254182981,9.024504029130341
37.0,50.0,4.0,166.0,188.0,80.625,240.0,300.0,0.8299,-14.827284857499,8.86402442123382
33.4,50.0,4.0,173.2,188.0,80.625,240.0,300.0,0.8281,-12.563788170921,8.756538395442053
29.8,50.0,4.0,180.4,188.0,80.625,240.0,300.0,0.8254,-10.805532132142,8.585583911504836
26.2,50.0,4.0,187.6,188.0,80.625,240.0,300.0,0.8227,-9.6606059321738,8.382712875811938
22.6,50.0,4.0,194.8,188.0,80.625,240.0,300.0,0.8218,-8.8066172861026,8.291483596159077
19.0,50.0,4.0,202.0,188.0,80.625,240.0,300.0,0.8218,-8.1979645094957,8.269935924716437
73.0,50.0,4.0,94.0,196.0,80.625,240.0,300.0,0.9253,-31.761558080215,8.410134063989382
69.4,50.0,4.0,101.2,196.0,80.625,240.0,300.0,0.9379,-41.517675227353,8.080795235533222
65.8,50.0,4.0,108.4,196.0,80.625,240.0,300.0,0.5401,-37.402558997061,8.851013221222214
62.2,50.0,4.0,115.6,196.0,80.625,240.0,300.0,0.9613,-21.823647679238,7.3309904219592985
58.6,50.0,4.0,122.8,196.0,80.625,240.0,300.0,0.973,-17.741798976821,7.370860454908461
55.0,50.0,4.0,130.0,196.0,80.625,240.0,300.0,0.982,-13.907633623152,7.479417127685361
51.4,50.0,4.0,137.2,196.0,80.625,240.0,300.0,0.8416,-17.659426845319,9.187630517735565
47.8,50.0,4.0,144.4,196.0,80.625,240.0,300.0,0.8416,-24.656570174408,9.21771541162026
44.2,50.0,4.0,151.6,196.0,80.625,240.0,300.0,0.8353,-28.694071410287,9.105496418754473
40.6,50.0,4.0,158.8,196.0,80.625,240.0,300.0,0.8317,-19.171661335234,8.985172989883822
37.0,50.0,4.0,166.0,196.0,80.625,240.0,300.0,0.8281,-14.70983086614,8.840892971727843
33.4,50.0,4.0,173.2,196.0,80.625,240.0,300.0,0.8263,-12.486574625722,8.696033391712511
29.8,50.0,4.0,180.4,196.0,80.625,240.0,300.0,0.8254,-10.898305832018,8.506475108347889
26.2,50.0,4.0,187.6,196.0,80.625,240.0,300.0,0.8209,-9.7851876484976,8.412471676553135
22.6,50.0,4.0,194.8,196.0,80.625,240.0,300.0,0.82,-8.776049918059,8.3246755568547
19.0,50.0,4.0,202.0,196.0,80.625,240.0,300.0,0.82,-8.3054046469542,8.2214957098518
73.0,50.0,4.0,94.0,204.0,80.625,240.0,300.0,0.9253,-27.778006526919,8.46544785173353
69.4,50.0,4.0,101.2,204.0,80.625,240.0,300.0,0.937,-36.66209196669,8.181000025721879
65.8,50.0,4.0,108.4,204.0,80.625,240.0,300.0,0.9478,-35.367627845191,7.838427411491031
62.2,50.0,4.0,115.6,204.0,80.625,240.0,300.0,0.9595,-25.380017390873,7.448746671613265
